Month,DayOfMonth,DayOfWeek,PlaneAge,Distance,AirTime,DepTime,ArrTime,ArrDelay
5,17,6,11,389,62,829,940,-10
5,17,6,11,697,106,1240,1443,-12
5,17,6,11,308,51,1520,1627,-8
5,17,6,11,389,59,652,804,-6
5,17,6,11,605,86,1012,1153,-7
5,18,7,11,478,69,1020,1250,0
5,18,7,11,284,51,1601,1603,-2
5,18,7,11,570,72,820,944,-16
5,18,7,11,296,46,1930,2025,-5
5,18,7,11,802,108,1317,1521,-9
5,18,7,11,251,45,1638,1736,-9
5,18,7,11,296,42,1812,1905,-5
5,19,1,11,328,52,2147,2156,46
5,19,1,11,1246,184,1347,1608,78
5,19,1,11,181,35,816,902,17
5,19,1,11,677,95,1737,2021,66
5,19,1,11,759,105,2042,2136,56
5,19,1,11,677,89,1638,1718,73
5,19,1,11,1180,149,929,1309,-6
5,20,2,11,737,113,2030,2132,47
5,20,2,11,515,73,1816,2009,69
5,20,2,11,1489,188,1114,1745,45
5,20,2,11,546,77,2146,2312,32
5,21,3,11,872,135,739,809,14
5,21,3,11,511,78,1445,1516,-14
5,21,3,11,189,32,628,713,-2
5,21,3,11,446,66,1604,1723,-7
5,21,3,11,588,86,1953,2231,1
5,21,3,11,1107,164,842,1142,17
5,21,3,11,446,75,1759,1926,1
5,21,3,11,399,59,1209,1422,12
5,22,4,11,834,115,2000,2207,-3
5,22,4,11,689,104,820,1119,4
5,22,4,11,689,95,644,739,-11
5,22,4,11,1156,160,1149,1544,9
5,22,4,11,880,116,1615,1924,-1
5,23,5,11,714,118,1250,1404,34
5,23,5,11,337,55,1439,1549,39
5,23,5,11,337,54,2000,2127,2
5,23,5,11,361,58,1625,1734,34
5,23,5,11,361,61,1805,1917,167
5,23,5,11,1495,212,758,1101,-14
5,23,5,11,267,44,623,725,-10
5,23,5,11,496,75,1140,1208,3
5,24,6,11,303,47,1605,1703,-7
5,24,6,11,1363,159,709,1202,-18
5,24,6,11,223,42,1247,1337,-3
5,24,6,11,673,91,1805,2046,26
5,24,6,11,453,72,1400,1524,-16
5,25,7,11,588,86,1959,2047,-8
5,25,7,11,178,33,1314,1404,-11
5,25,7,11,1142,165,1442,1740,-5
5,25,7,11,377,66,1806,1921,-19
5,26,1,11,338,52,848,1050,-10
5,26,1,11,284,47,1125,1124,-11
5,26,1,11,440,72,1949,2015,-5
5,26,1,11,577,90,1538,1624,-11
5,26,1,11,229,42,1710,1909,-11
5,26,1,11,577,76,1208,1439,-26
5,26,1,11,687,98,2047,2237,2
5,27,2,11,338,55,905,1109,-6
5,27,2,11,829,110,1145,1347,-8
5,27,2,11,670,99,648,839,-1
5,27,2,11,451,74,1712,1740,0
5,27,2,11,337,53,2137,2243,83
5,27,2,11,1363,203,1935,2110,90
5,27,2,11,838,126,1418,1637,-3
5,28,3,11,337,53,1227,1332,-8
5,28,3,11,1009,141,1922,2157,37
5,28,3,11,417,61,1548,1702,57
5,28,3,11,367,52,845,949,-11
5,28,3,11,447,71,657,822,-3
5,28,3,11,447,70,1401,1522,57
5,28,3,11,569,82,1724,1902,47
5,28,3,11,451,76,1028,1159,-1
5,29,4,11,1363,154,1439,1924,-16
5,29,4,11,451,61,2004,2221,-14
5,29,4,11,833,124,1145,1202,-3
5,29,4,11,370,62,1229,1352,2
5,29,4,11,833,101,713,1110,-20
5,30,5,11,239,42,925,1021,-9
5,30,5,11,546,81,1503,1644,9
5,30,5,11,239,42,1331,1425,-5
5,30,5,11,276,42,1052,1145,0
5,30,5,11,276,46,1207,1306,-4
5,30,5,11,451,76,627,655,0
5,30,5,11,461,72,730,853,-7
5,30,5,11,920,130,2057,2339,-11
5,30,5,11,813,110,1715,2019,-16
5,31,6,11,248,43,1121,1219,-1
5,31,6,11,239,43,1001,1055,0
5,31,6,11,781,115,817,930,-5
5,1,4,11,460,64,1939,2154,19
5,1,4,11,237,40,1621,1713,-2
5,1,4,11,646,90,841,1027,-13
5,1,4,11,1044,128,1110,1528,-22
5,1,4,11,646,105,611,807,-8
5,1,4,11,410,67,1747,1907,7
5,2,5,11,515,82,1321,1505,25
5,2,5,11,377,65,917,1038,8
5,2,5,11,1489,222,1539,1637,27
5,2,5,11,377,70,1110,1238,8
5,2,5,11,304,54,1709,1818,28
5,2,5,11,1262,144,2013,54,9
5,2,5,11,304,52,1844,1954,24
5,2,5,11,842,113,628,837,-8
5,3,6,11,528,64,1952,2211,-14
5,3,6,11,723,102,1222,1418,-12
5,3,6,11,806,117,927,1144,-16
5,3,6,11,714,88,1641,1925,-10
6,3,2,11,616,84,1841,2118,-12
6,3,2,11,236,40,1032,1133,-12
6,3,2,11,1797,213,1219,1807,-8
6,3,2,11,534,83,2156,2330,-5
6,3,2,11,361,56,728,837,-8
6,3,2,11,197,41,910,959,-11
6,4,3,11,1164,168,1431,1531,11
6,4,3,11,993,136,1216,1351,-9
6,4,3,11,861,115,922,1143,-2
6,4,3,11,336,83,708,857,27
6,4,3,11,480,80,1601,1731,11
6,4,3,11,399,53,2011,2218,3
6,4,3,11,605,108,1750,1954,19
6,5,4,11,511,76,712,741,-19
6,5,4,11,584,96,1341,1442,12
6,5,4,11,256,42,1525,1630,-5
6,5,4,11,714,86,1012,1310,0
6,5,4,11,337,51,830,933,-17
6,5,4,11,507,79,1705,1934,-1
6,5,4,11,507,70,1959,2025,-15
6,6,5,11,546,76,1304,1533,18
6,6,5,11,570,87,2028,2220,25
6,6,5,11,621,97,629,828,13
6,6,5,11,224,37,1135,1234,19
6,6,5,11,697,119,851,1108,18
6,6,5,11,1258,145,1553,1931,-9
6,7,6,11,460,65,726,942,-3
6,7,6,11,1430,187,1814,2049,-31
6,7,6,11,336,52,1444,1551,-9
6,7,6,11,267,47,1252,1357,-8
6,7,6,11,336,69,1625,1752,2
6,7,6,11,873,123,1011,1232,2
6,8,7,11,189,43,1025,1122,2
6,8,7,11,319,51,1155,1258,8
6,8,7,11,386,64,1757,1915,-10
6,8,7,11,368,58,1417,1632,7
6,8,7,11,365,54,2143,2256,-4
6,8,7,11,796,124,1321,1342,12
6,8,7,11,386,62,1956,2112,-3
6,8,7,11,368,54,1703,1718,-7
6,9,1,11,895,115,2018,2326,-14
6,9,1,11,345,56,751,902,2
6,9,1,11,368,59,1547,1759,4
6,9,1,11,256,44,1150,1253,13
6,9,1,11,601,79,933,1107,-3
6,9,1,11,391,59,1832,1948,-2
6,9,1,11,365,59,615,725,0
6,10,2,11,283,49,1549,1650,-5
6,10,2,11,515,83,1750,2145,210
6,10,2,11,1591,232,2215,2317,217
6,10,2,11,828,113,938,1148,-7
6,10,2,11,1050,142,1239,1512,2
6,10,2,11,162,33,723,908,-12
6,11,3,11,287,47,1010,1009,-6
6,11,3,11,279,44,1041,1139,-6
6,11,3,11,345,62,616,729,-1
6,11,3,11,258,44,1558,1703,3
6,11,3,11,368,56,1909,2115,-10
6,11,3,11,444,62,1207,1323,-7
6,11,3,11,335,51,744,950,-5
6,11,3,11,345,50,1359,1509,-6
6,11,3,11,258,50,1733,1839,-1
6,11,3,11,507,74,2141,2219,-6
6,12,4,11,1363,166,1426,1924,-16
6,12,4,11,451,60,1952,2213,-22
6,12,4,11,833,126,1145,1204,-1
6,12,4,11,370,59,1231,1349,-1
6,12,4,11,833,98,715,1105,-25
6,13,5,11,888,118,923,1044,-6
6,13,5,11,1020,143,1301,1336,1
6,13,5,11,515,80,711,843,-7
6,13,5,11,359,56,1118,1226,-4
6,13,5,11,1107,161,1407,1702,-8
6,13,5,11,480,66,2233,2357,32
6,13,5,11,697,107,1735,1932,-13
6,13,5,11,417,65,2013,2138,3
6,14,6,11,478,68,1624,1844,-21
6,14,6,11,880,123,1929,2042,-13
6,14,6,11,271,43,1329,1526,-9
6,14,6,11,323,49,1600,1557,-13
6,14,6,11,1790,204,659,1236,-19
6,15,7,11,765,126,1925,2046,31
6,15,7,11,972,133,1616,1852,32
6,15,7,11,577,73,2126,2354,19
6,15,7,11,880,131,1226,1550,30
6,16,1,11,460,65,1940,2153,23
6,16,1,11,577,94,1308,1421,31
6,16,1,11,810,111,741,948,-12
6,16,1,11,237,38,1659,1749,44
6,16,1,11,405,67,1459,1627,47
6,16,1,11,410,57,1814,1920,35
6,16,1,11,810,113,1024,1232,-3
6,16,1,11,997,142,2217,2352,17
6,17,2,11,528,76,1756,1827,-3
6,17,2,11,895,120,837,1054,-6
6,17,2,11,714,102,1856,1952,-8
6,17,2,11,337,52,2030,2143,3
6,17,2,11,861,124,1131,1348,-12
6,17,2,11,307,54,608,813,-7
6,17,2,11,1430,205,1433,1717,-18
6,18,3,11,883,110,1949,2256,-4
6,18,3,11,866,129,1300,1529,29
6,18,3,11,236,47,1103,1211,16
6,18,3,11,588,83,603,857,7
6,18,3,11,1024,126,1603,1925,15
6,18,3,11,590,94,926,1015,-5
6,19,4,11,562,84,1304,1337,97
6,19,4,11,319,50,1000,1110,105
6,19,4,11,347,54,1408,1430,110
6,19,4,11,239,40,831,928,93
6,19,4,11,319,50,1133,1235,100
6,19,4,11,479,72,2036,2203,113
6,19,4,11,304,51,1509,1611,111
6,19,4,11,480,69,1643,1814,119
6,19,4,11,479,66,1847,2006,116
6,19,4,11,480,70,2222,2343,103
6,20,5,11,248,39,2122,2217,2
6,20,5,11,461,75,1631,1753,-2
6,20,5,11,1481,180,1041,1551,-9
6,20,5,11,480,68,641,820,5
6,20,5,11,479,66,844,1003,-7
6,21,6,11,239,43,1208,1302,2
6,21,6,11,319,51,905,1006,-4
6,21,6,11,816,106,1343,1645,0
6,21,6,11,742,102,1726,1930,-10
6,21,6,11,319,53,1029,1132,-3
6,21,6,11,267,46,2009,2149,14
6,21,6,11,248,43,745,841,1
6,22,7,11,714,104,1231,1332,2
6,22,7,11,337,55,1402,1513,3
6,22,7,11,889,113,1910,2217,-3
6,22,7,11,361,57,1548,1659,-1
6,22,7,11,361,56,1728,1838,-2
6,22,7,11,1495,201,755,1057,-18
6,22,7,11,267,42,621,713,-22
6,22,7,11,496,70,1141,1201,-4
6,23,1,11,580,83,611,848,-2
6,23,1,11,220,43,2105,2203,3
6,23,1,11,546,89,923,1104,9
6,23,1,11,925,120,1808,2028,3
6,23,1,11,727,108,1405,1605,10
6,23,1,11,254,45,1129,1328,8
6,23,1,11,197,48,1635,1742,17
6,24,2,11,159,35,802,850,-5
6,24,2,11,758,105,1422,1626,11
6,24,2,11,220,52,631,736,1
6,24,2,11,397,61,2216,2337,17
6,24,2,11,758,104,1144,1339,-6
6,24,2,11,880,128,1702,1826,11
6,24,2,11,655,100,919,1115,0
6,24,2,11,368,59,2136,2153,18
6,24,2,11,1156,172,1905,2112,27
6,25,3,11,328,55,1830,1839,9
6,25,3,11,224,42,908,1007,-8
6,25,3,11,279,43,744,840,-5
6,25,3,11,621,93,1932,2116,26
6,25,3,11,628,86,1456,1738,-12
6,25,3,11,605,85,1042,1230,0
6,25,3,11,621,86,2138,2317,17
6,25,3,11,479,66,558,723,-2
6,25,3,11,480,70,1302,1424,-6
6,26,4,11,670,125,1257,1516,16
6,26,4,11,296,47,1736,1836,36
6,26,4,11,239,44,1559,1703,33
6,26,4,11,296,49,1909,2009,34
6,26,4,11,838,103,2150,52,22
6,26,4,11,1448,182,704,1229,-1
6,26,4,11,251,44,2033,2128,33
6,27,5,11,178,39,1705,1809,-1
6,27,5,11,1073,150,1918,2209,44
6,27,5,11,1204,173,657,1003,-7
6,27,5,11,992,136,1346,1617,-18
6,27,5,11,328,55,2236,2344,44
6,27,5,11,920,130,1038,1302,-13
6,28,6,11,787,107,617,819,-11
6,28,6,11,319,49,1656,1755,-5
6,28,6,11,248,44,2136,2239,119
6,28,6,11,319,59,2009,2120,115
6,28,6,11,861,127,920,1141,6
6,28,6,11,1495,196,1223,1453,-22
6,28,6,11,248,42,1532,1630,-5
6,29,7,11,148,45,1752,1854,84
6,29,7,11,189,54,1536,1643,23
6,29,7,11,440,69,1227,1255,0
6,29,7,11,453,65,2032,2150,35
6,29,7,11,229,40,1005,1156,1
6,29,7,11,1036,145,631,912,-3
6,29,7,11,546,81,1324,1454,-6
6,30,1,11,491,76,2114,2247,2
6,30,1,11,239,43,1032,1129,-1
6,30,1,11,248,47,754,854,4
6,30,1,11,816,122,1156,1513,8
6,30,1,11,742,104,1544,1742,-18
6,30,1,11,336,59,1828,2005,-5
6,30,1,11,443,71,2029,2051,-4
6,30,1,11,248,43,914,1006,-4
6,30,1,11,237,38,631,725,-5
6,1,7,11,758,114,1110,1119,4
6,1,7,11,324,57,940,1049,-1
6,1,7,11,407,68,2155,2326,1
6,1,7,11,762,111,1200,1413,8
6,1,7,11,451,63,1837,1950,-10
6,1,7,11,337,61,1659,1812,-3
6,1,7,11,543,82,1453,1626,1
6,1,7,11,248,43,818,913,-2
6,1,7,11,365,57,2020,2130,-5
6,2,1,11,328,53,1531,1538,-7
6,2,1,11,487,67,1229,1456,-14
6,2,1,11,373,61,743,854,-6
6,2,1,11,337,58,602,719,-1
6,2,1,11,197,42,1111,1204,-6
6,2,1,11,361,57,2114,2223,8
6,2,1,11,389,63,1751,1904,-1
6,2,1,11,325,49,1628,1727,2
6,2,1,11,389,60,934,1045,5
6,2,1,11,389,55,1948,2059,14
7,2,3,11,1790,223,658,1255,0
7,3,4,11,484,66,2030,2249,-11
7,3,4,11,1750,213,821,1404,-21
7,3,4,11,395,56,1847,2004,-6
7,3,4,11,402,60,1458,1720,0
7,3,4,11,337,59,625,738,-12
7,3,4,11,402,65,1758,1817,2
7,4,5,11,220,40,941,1035,-10
7,4,5,11,787,104,1256,1455,-20
7,4,5,11,220,51,1116,1221,-4
7,4,5,11,663,93,716,900,-10
7,4,5,11,534,82,1604,1750,20
7,4,5,11,336,65,1807,1928,8
7,5,6,11,358,52,1648,1654,-21
7,5,6,11,189,40,1401,1456,1
7,5,6,11,294,44,1103,1158,-12
7,5,6,11,756,104,840,1039,-6
7,5,6,11,324,50,1521,1620,-10
7,5,6,11,629,88,1729,1811,-19
7,5,6,11,629,83,1900,2142,-13
7,5,6,11,294,44,1227,1322,-8
7,5,6,11,675,103,700,808,-7
7,6,7,11,1407,184,1440,1656,-9
7,6,7,11,437,61,1901,2011,-9
7,6,7,11,533,75,630,859,-11
7,6,7,11,237,37,940,1029,-6
7,6,7,11,550,82,2042,2312,-13
7,6,7,11,248,43,1734,1826,-9
7,6,7,11,737,107,1057,1358,-2
7,7,1,11,1020,135,919,946,-9
7,7,1,11,848,124,726,843,-2
7,7,1,11,1009,133,1857,2123,3
7,7,1,11,651,94,1045,1251,21
7,7,1,11,417,57,1508,1619,14
7,7,1,11,447,69,1320,1437,12
7,7,1,11,569,83,1651,1825,10
7,8,2,11,1363,170,1426,1930,-10
7,8,2,11,451,62,2025,2243,8
7,8,2,11,833,117,1149,1205,0
7,8,2,11,370,57,1232,1347,-3
7,8,2,11,833,105,710,1108,-22
7,9,3,11,239,44,945,1042,12
7,9,3,11,546,84,1505,1640,5
7,9,3,11,239,40,1345,1435,5
7,9,3,11,276,42,1107,1157,12
7,9,3,11,276,46,1215,1314,4
7,9,3,11,451,70,631,659,4
7,9,3,11,461,70,728,855,-5
7,9,3,11,920,123,2306,136,106
7,9,3,11,813,107,1942,2248,133
7,10,4,11,1011,132,1113,1340,-10
7,10,4,11,992,140,1543,1819,-21
7,10,4,11,178,37,1420,1508,-12
7,10,4,11,251,47,2212,18,123
7,10,4,11,668,150,1910,2130,40
7,10,4,11,1054,141,801,1040,-5
7,11,5,11,460,73,1325,1552,7
7,11,5,11,682,95,1204,1251,-9
7,11,5,11,408,67,1011,1129,-6
7,11,5,11,229,40,739,935,-5
7,11,5,11,651,91,1823,2007,2
7,11,5,11,651,93,2030,2226,-4
7,11,5,11,251,43,615,714,-1
7,11,5,11,1788,227,1629,1746,16
7,12,6,11,358,59,1005,1021,-4
7,12,6,11,324,52,842,947,-3
7,12,6,11,629,86,1046,1126,-14
7,12,6,11,197,33,1159,1248,-12
7,12,6,11,386,59,1504,1615,-15
7,12,6,11,197,38,1329,1419,-16
7,12,6,11,948,122,1653,2010,-10
7,13,7,11,189,37,2016,2107,2
7,13,7,11,181,28,2132,2213,-2
7,13,7,11,775,98,1654,1952,7
7,13,7,11,853,114,716,825,-20
7,13,7,11,629,85,1329,1625,15
7,13,7,11,407,76,1107,1238,3
7,13,7,11,446,66,908,1028,-7
7,14,1,11,344,54,1224,1228,8
7,14,1,11,291,46,1530,1628,-2
7,14,1,11,520,86,859,1136,-14
7,14,1,11,590,85,1820,2057,-3
7,14,1,11,833,113,646,649,-11
7,14,1,11,344,49,1300,1504,4
7,14,1,11,256,43,724,819,-11
7,14,1,11,590,84,1656,1742,-8
7,14,1,11,588,90,2121,2216,-4
7,15,2,11,588,82,1532,1807,-3
7,15,2,11,1180,154,1843,2030,-20
7,15,2,11,1797,228,858,1501,6
7,15,2,11,337,55,659,818,-2
7,15,2,11,181,35,2105,2151,-9
7,16,3,11,528,72,2106,2133,-2
7,16,3,11,787,113,1407,1613,-12
7,16,3,11,189,34,2001,2042,-3
7,16,3,11,437,63,639,756,-4
7,16,3,11,550,85,1656,1738,-7
7,16,3,11,437,64,1815,1930,-5
7,16,3,11,487,73,822,1046,-9
7,16,3,11,842,115,1115,1324,-11
7,17,4,11,663,92,1946,2140,15
7,17,4,11,496,70,703,927,2
7,17,4,11,1142,155,1411,1654,-11
7,17,4,11,377,78,1727,1915,15
7,17,4,11,1040,145,946,1331,-4
7,18,5,11,239,45,1859,1954,-6
7,18,5,11,319,49,1552,1651,-9
7,18,5,11,239,42,1430,1524,-1
7,18,5,11,848,114,2025,2329,-11
7,18,5,11,816,115,1241,1349,-11
7,18,5,11,742,118,701,919,-1
7,18,5,11,319,50,1724,1827,-3
7,18,5,11,742,97,953,1213,-7
7,19,6,11,328,55,1416,1426,-4
7,19,6,11,580,82,1311,1344,-6
7,19,6,11,373,59,1654,1803,-7
7,19,6,11,861,124,601,818,-12
7,19,6,11,813,114,857,1007,-33
7,19,6,11,370,55,1504,1613,-7
7,19,6,11,224,36,2037,2126,-9
7,19,6,11,605,80,1831,2003,-17
7,19,6,11,546,74,1105,1232,-8
7,20,7,11,335,49,906,906,-9
7,20,7,11,287,44,648,845,-5
7,20,7,11,333,48,1939,2039,-6
7,20,7,11,389,57,1249,1356,6
7,20,7,11,479,72,1611,1734,-1
7,20,7,11,188,42,939,1031,-9
7,20,7,11,333,56,1100,1211,1
7,20,7,11,188,42,2111,2207,7
7,20,7,11,389,60,1803,1913,-2
7,20,7,11,479,64,1424,1539,-6
7,21,1,11,802,107,1747,1952,-3
7,21,1,11,550,80,2025,2101,-4
7,21,1,11,284,45,1513,1715,-10
7,21,1,11,437,64,2127,2243,-2
7,21,1,11,564,85,639,821,1
7,21,1,11,1733,207,857,1444,-1
7,22,2,11,872,117,730,746,-9
7,22,2,11,511,87,1449,1530,0
7,22,2,11,189,32,626,709,-6
7,22,2,11,446,72,1604,1732,2
7,22,2,11,446,72,2015,2141,21
7,22,2,11,1107,155,842,1142,17
7,22,2,11,446,64,1800,1919,-6
7,22,2,11,304,49,2155,2257,7
7,22,2,11,399,57,1207,1425,15
7,23,3,11,491,81,1631,1807,12
7,23,3,11,1044,141,1844,1920,40
7,23,3,11,395,57,1446,1555,-10
7,23,3,11,423,63,1247,1401,-9
7,23,3,11,1037,134,742,1209,-11
7,25,5,11,1363,169,1423,1930,-10
7,25,5,11,451,61,2006,2222,-13
7,25,5,11,833,110,1202,1208,3
7,25,5,11,370,53,1235,1352,2
7,25,5,11,833,117,718,1132,2
7,26,6,11,977,115,1610,2024,-6
7,26,6,11,992,143,947,1122,-8
7,26,6,11,977,144,826,905,-15
7,26,6,11,992,124,1214,1539,9
7,27,7,11,1024,156,1959,2156,21
7,27,7,11,770,108,1423,1729,14
7,27,7,11,1591,216,726,817,2
7,27,7,11,236,45,847,1000,10
7,27,7,11,862,111,1038,1342,12
7,27,7,11,770,114,1815,1928,13
7,28,1,11,369,70,1608,1735,-5
7,28,1,11,358,57,1946,2055,-10
7,28,1,11,325,51,1443,1544,-1
7,28,1,11,369,68,1807,1921,-9
7,28,1,11,601,84,932,1110,75
7,28,1,11,180,37,1136,1227,72
7,28,1,11,1107,147,559,840,-15
7,28,1,11,373,63,2121,2238,-7
7,29,2,11,368,55,2150,2400,-5
7,29,2,11,1363,168,612,1130,5
7,29,2,11,237,37,1154,1241,-4
7,29,2,11,446,69,1824,1947,-3
7,29,2,11,304,47,1455,1552,-8
7,29,2,11,258,52,2012,2119,-6
7,29,2,11,446,66,1629,1751,-4
7,29,2,11,1262,165,1306,1407,-13
7,30,3,11,258,46,825,921,-14
7,30,3,11,368,53,1915,2124,-1
7,30,3,11,479,69,1347,1514,-6
7,30,3,11,444,70,1146,1307,-8
7,30,3,11,258,52,1743,1848,8
7,30,3,11,488,69,957,1118,-7
7,30,3,11,368,57,743,753,-7
7,30,3,11,507,76,2144,2218,-7
7,30,3,11,480,70,1550,1713,-2
7,31,4,11,335,52,1959,2006,-4
7,31,4,11,287,47,1737,1938,-2
7,31,4,11,361,62,1033,1145,-5
7,31,4,11,671,86,1359,1540,-10
7,31,4,11,361,50,1215,1317,-8
7,31,4,11,304,49,649,752,-13
7,31,4,11,188,41,2028,2120,-10
7,31,4,11,446,62,832,951,-14
7,31,4,11,224,35,1622,1715,0
7,31,4,11,308,55,2150,2259,-6
7,1,2,11,399,64,2009,2024,14
7,1,2,11,256,49,1255,1409,-1
7,1,2,11,390,56,919,1026,-9
7,1,2,11,1363,178,731,843,-12
7,1,2,11,344,52,1745,1953,23
7,1,2,11,1009,142,1440,1714,-6
7,1,2,11,345,57,1100,1211,-9
7,1,2,11,605,83,2042,2226,11
7,2,3,11,1013,155,1754,1944,-1
7,2,3,11,957,131,2008,2146,1
7,2,3,11,632,90,1336,1621,1
7,2,3,11,443,69,1654,1716,-9
8,2,6,11,647,89,1254,1432,42
8,2,6,11,446,64,1644,1813,28
8,2,6,11,480,73,1456,1617,32
8,3,7,11,723,107,1635,1836,16
8,3,7,11,806,117,1327,1602,22
8,3,7,11,345,55,742,849,-11
8,3,7,11,236,47,2054,2202,7
8,3,7,11,337,62,1917,2034,14
8,3,7,11,256,45,1135,1256,16
8,3,7,11,601,86,924,1103,-7
8,3,7,11,365,55,616,723,-2
8,4,1,11,289,45,1520,1715,10
8,4,1,11,148,32,1900,1946,1
8,4,1,11,937,133,2011,2241,6
8,4,1,11,407,64,718,844,-6
8,4,1,11,341,51,1737,1841,6
8,4,1,11,395,74,121,249,369
8,4,1,11,361,62,915,1029,-1
8,4,1,11,325,55,1055,1204,-1
8,4,1,11,328,53,1235,1437,-3
8,5,2,11,822,110,901,1103,28
8,5,2,11,495,76,2108,2238,8
8,5,2,11,303,46,1249,1346,21
8,5,2,11,543,74,1817,1945,5
8,5,2,11,487,74,1406,1631,16
8,5,2,11,159,36,2002,2049,-11
8,5,2,11,192,49,1129,1231,36
8,5,2,11,180,36,1703,1755,15
8,6,3,11,493,70,1551,1713,8
8,6,3,11,759,103,1430,1527,22
8,6,3,11,223,40,935,1027,-3
8,6,3,11,405,66,745,907,-3
8,6,3,11,271,49,651,651,-4
8,6,3,11,1107,150,1903,2154,-1
8,6,3,11,689,96,1742,1832,-3
8,7,4,11,546,84,1247,1523,8
8,7,4,11,570,74,2021,2150,-5
8,7,4,11,621,93,620,809,-6
8,7,4,11,224,39,1110,1215,0
8,7,4,11,697,101,841,1035,-15
8,7,4,11,1258,163,1551,1947,7
8,8,5,11,321,51,659,801,-9
8,8,5,11,437,64,1322,1438,3
8,8,5,11,441,60,957,1112,-8
8,8,5,11,319,58,1143,1254,4
8,8,5,11,673,94,1457,1740,-10
8,8,5,11,303,51,828,931,-4
8,9,6,11,314,50,1841,1945,-5
8,9,6,11,992,138,721,957,2
8,9,6,11,220,51,1652,1756,-9
8,9,6,11,1052,133,1351,1615,-5
8,9,6,11,951,142,1026,1319,14
8,10,7,11,528,70,1810,1835,5
8,10,7,11,895,111,826,1031,-19
8,10,7,11,714,99,1857,1951,-9
8,10,7,11,337,54,2023,2129,-11
8,10,7,11,861,122,1126,1347,-13
8,10,7,11,1430,202,1440,1737,2
8,11,1,11,335,50,1241,1301,6
8,11,1,11,287,43,1021,1217,-3
8,11,1,11,446,68,2047,2207,-3
8,11,1,11,671,95,646,834,-11
8,11,1,11,304,47,1728,1823,-2
8,11,1,11,422,62,1330,1542,-3
8,11,1,11,446,65,1857,2014,-6
8,11,1,11,224,38,905,1000,0
8,11,1,11,507,73,1613,1641,-9
8,12,2,11,291,48,1125,1227,-3
8,12,2,11,829,111,2005,2207,-13
8,12,2,11,284,48,1736,1942,-3
8,12,2,11,511,68,834,1053,-7
8,12,2,11,446,65,639,811,1
8,12,2,11,1258,157,1256,1647,-18
8,13,3,11,759,103,1944,2238,3
8,13,3,11,177,35,1500,1551,1
8,13,3,11,491,82,1621,1757,2
8,13,3,11,587,77,1300,1429,-1
8,13,3,11,293,45,951,1047,-8
8,13,3,11,239,41,834,926,-4
8,13,3,11,293,49,1112,1212,-8
8,13,3,11,718,105,1819,1915,0
8,13,3,11,781,133,647,816,11
8,14,4,11,756,109,2225,28,128
8,14,4,11,937,135,638,907,12
8,14,4,11,861,117,1620,1840,45
8,14,4,11,402,60,928,1144,-6
8,14,4,11,675,100,1912,2206,131
8,14,4,11,834,114,1222,1429,-11
8,15,5,11,528,74,743,820,5
8,15,5,11,443,67,1838,2101,1
8,15,5,11,714,100,840,937,2
8,15,5,11,337,52,1003,1116,6
8,15,5,11,1959,240,1154,1810,10
8,15,5,11,336,54,2124,2232,-8
8,16,6,11,358,59,1654,1735,20
8,16,6,11,189,37,1400,1453,-2
8,16,6,11,294,60,1103,1217,7
8,16,6,11,756,109,837,1042,-3
8,16,6,11,324,54,1530,1635,5
8,16,6,11,629,98,1802,1859,29
8,16,6,11,629,85,1924,2206,11
8,16,6,11,294,52,1235,1336,6
8,16,6,11,675,104,700,800,-15
8,17,7,11,682,91,1413,1655,-5
8,17,7,11,737,104,1741,1837,-13
8,17,7,11,883,116,718,1026,-9
8,17,7,11,303,50,1055,1155,-10
8,17,7,11,236,45,2112,2221,1
8,17,7,11,321,47,1223,1336,-9
8,17,7,11,1372,182,1917,2035,-15
8,18,1,11,793,125,1913,2235,30
8,18,1,11,399,82,1116,1151,16
8,18,1,11,590,87,630,916,1
8,18,1,11,1977,245,1223,1849,24
8,18,1,11,291,44,937,1039,-11
8,19,2,11,457,67,825,1053,-12
8,19,2,11,967,137,2043,2212,-18
8,19,2,11,408,73,1529,1657,-8
8,20,3,11,386,61,1134,1301,6
8,20,3,11,1044,144,845,922,-8
8,20,3,11,632,96,2008,2258,-2
8,20,3,11,256,44,1001,1103,-2
8,20,3,11,1838,236,1330,1938,3
8,21,4,11,1342,181,2017,2232,-3
8,21,4,11,328,55,802,910,0
8,21,4,11,255,50,1129,1230,0
8,21,4,11,220,52,1834,1941,1
8,21,4,11,328,57,940,1051,-4
8,21,4,11,255,42,628,720,-10
8,21,4,11,587,99,1301,1453,13
8,21,4,11,1034,145,1527,1804,9
8,22,5,11,487,69,932,954,-11
8,22,5,11,294,45,735,833,-7
8,22,5,11,187,34,1944,2031,-4
8,22,5,11,239,48,1713,1813,8
8,22,5,11,187,35,1833,1924,4
8,22,5,11,239,40,2058,2148,-7
8,22,5,11,775,102,1120,1522,17
8,22,5,11,293,49,1548,1649,14
8,22,5,11,332,52,900,906,1
8,24,7,11,236,41,2045,2150,-5
8,24,7,11,1372,187,1841,1958,-17
8,25,1,11,602,123,1541,1656,21
8,25,1,11,1363,172,641,1148,-2
8,25,1,11,451,65,2132,2249,9
8,25,1,11,237,42,1212,1305,-5
8,25,1,11,651,100,1718,1935,25
8,25,1,11,337,55,2001,2110,10
